@relation 'Free-Converter.com-sensor_test_fe_double_20_sec_shuffle_v2-84495343-weka.filters.unsupervised.attribute.Remove-R2,4-8,13,15-16,18,20-21,23-29,31-35,37,39-40,42-44,46-47,50-51,54,58-64,66-67,69-72,74-93,96,100,103,105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-HaMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-MinInc numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-MinInc numeric
@attribute AZ-Ranj numeric
@attribute AZ-GeoMean numeric
@attribute AZ-HaMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-Skewness numeric
@attribute AZ-InqRan numeric
@attribute GX-AritMean numeric
@attribute GX-HaMean numeric
@attribute GX-CoVar numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxRed numeric
@attribute GZ-MinInc numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-SqMean numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Araba,Yurume,Tramvay,Met-Mar,Hafif_Rayli,Oto-Mbus}

@data
0.000752,0.00007,0.142802,0.168109,0.159865,0.377892,0.353569,4.245723,0.420651,0.000935,-0.008687,3.031194,0.682852,0.001294,3.52,0.300456,-0.011437,0.549775,0.302252,3.131864,-0.098345,0.761041,0.035307,0.208022,54.441431,0.862641,1.579991,3.309103,0.000256,2.901221,1.56101,4.28342,0.369076,0.345953,0.605232,Yurume
0.000005,0.000013,0.000159,0.004574,0.03445,0.012628,0.01263,7.102515,0.010687,0.000008,0.001362,5.36444,0.014869,0.000017,0.211116,0.007489,0.002977,0.020534,0.000422,7.025675,-0.010213,0.016728,0.001079,-0.004206,14.073682,1.116384,0.022528,0.143165,0.000005,0.151976,0.144739,0.283856,0.000375,-0.012803,0.019297,Hafif_Rayli
0.000008,0.00001,0.000209,0.005668,0.009694,0.014463,0.014433,32.525965,0.013741,0.000012,0.006708,3.737629,0.025651,0.00001,0.233302,0.004934,0.00431,0.011929,0.000142,46.306906,-3.070312,0.012375,-0.001206,-0.06486,-18.152754,-0.159746,0.042018,0.161486,0.00006,0.168825,0.080459,0.242919,0.000126,-0.002685,0.011195,Met-Mar
0.000007,0.000056,0.001135,0.013637,-0.019411,0.033695,0.033645,12.045955,0.032807,0,-0.005322,8.013448,0.032099,0.000035,1.014919,0.017897,0.134428,0.052648,0.002772,25.315537,-1.740238,0.040846,-0.003502,-0.033673,-12.030492,-3.351678,0.047801,0.553977,0.000016,0.544089,0.288072,0.66657,0.007782,-0.050535,0.087866,Oto-Mbus
0.000015,0.000018,0.000291,0.005914,-0.00566,0.017052,0.017043,11.492103,0.014195,0.000044,-0.003976,9.294197,0.013352,0.000037,0.446021,0.006127,0.000939,0.021165,0.000448,21.086714,-0.378544,0.014756,0.000594,-0.00397,19.859284,1.690185,0.021275,0.183554,0.000036,0.202086,0.16695,0.36746,0.000508,0.067189,0.022404,Tramvay
0.000012,0.000001,0.000205,0.006115,0.061417,0.014303,0.014248,16.845111,0.014122,0.000022,0.018891,4.30826,0.024997,0.000012,0.26428,0.00504,0.007714,0.011436,0.000131,32.364604,-1.360462,0.011986,0.000195,0.017599,120.837014,0.004391,0.042681,0.220649,0,0.226877,0.135572,0.35249,0.000148,0.009125,0.012163,Met-Mar
0.000048,0.000005,0.000155,0.004522,-0.035946,0.012452,0.012342,26.709034,0.010067,0.000005,-0.004233,6.527342,0.01214,0.000006,0.164972,0.003792,0.000122,0.009856,0.000097,13.77801,-0.686617,0.008836,0.001162,0.149252,25.333557,0.001593,0.03628,0.406029,0.000001,0.395051,0.070642,0.477939,0.000216,0.00301,0.01469,Met-Mar
0.000011,0.000003,0.000123,0.00319,-0.003796,0.011087,0.011089,56.989818,0.007448,0.000004,-0.012354,9.039797,0.005005,0.000015,0.195188,0.004638,-0.002978,0.011324,0.000128,12.719703,0.499444,0.009995,-0.000967,-0.006405,-19.601227,-15.288894,0.010606,1.599422,0.000005,1.606165,0.173499,1.784519,0.001726,0.01751,0.041532,Met-Mar
0.003056,0.000164,0.139225,0.171373,-0.331333,0.373128,0.350938,4.027177,0.401609,0.001133,0.303968,3.666796,0.657028,0.001818,3.93633,0.290773,0.879715,0.543849,0.295772,3.324377,-0.033055,0.737473,0.005514,1.681215,343.501482,0.804148,1.550033,3.63489,0.000199,3.36549,1.79372,4.33511,0.345838,-0.541713,0.586098,Yurume
0.000003,0.000036,0.000984,0.011331,0.009284,0.031375,0.031338,6.356773,0.027909,0.000044,-0.000088,11.708916,0.028493,0.000003,0.383373,0.011659,-0.034203,0.030594,0.000936,6.883819,-0.489361,0.027939,-0.00096,-0.010861,-57.620819,-0.026909,0.08945,0.182269,0,0.187745,0.183363,0.33064,0.001213,-0.005855,0.034836,Oto-Mbus
0.000012,0.00002,0.000167,0.003289,-0.001638,0.012908,0.01291,40.588263,0.007337,0.000006,-0.00625,27.676722,0.00496,0.000009,0.235601,0.004581,-0.003127,0.011571,0.000134,32.762962,1.892416,0.009404,-0.001146,-0.006386,-17.059506,-16.927232,0.010595,1.625973,0.00001,1.628942,0.384949,2.010299,0.00302,0.004828,0.054941,Met-Mar
0.000055,0.00008,0.000903,0.011442,0.0101,0.03005,0.030018,5.896461,0.027656,0.000053,0.002759,12.772235,0.030677,0.00003,0.309847,0.011314,-0.000458,0.030152,0.000909,6.6164,-0.465866,0.026157,-0.001241,0.071974,-42.808598,-0.351871,0.0808,0.192959,0.000028,0.244368,0.186134,0.314664,0.0011,0.000261,0.033171,Oto-Mbus
0.000011,0.000006,0.00016,0.005543,0.003416,0.012658,0.012588,8.448911,0.013665,0.000014,0.02861,3.862553,0.025726,0.000016,0.15438,0.004887,-0.000547,0.010529,0.000111,6.986414,-0.081235,0.012325,0.000053,0.01298,429.275044,-0.295033,0.041633,0.199761,0.000004,0.19501,0.199185,0.279239,0.000145,0.009467,0.012033,Met-Mar
0.000012,0.000004,0.000275,0.005691,-0.002729,0.016581,0.016585,10.329925,0.012943,0.000009,0.004687,11.054895,0.012811,0.000041,0.296973,0.005953,-0.042774,0.020421,0.000417,15.506443,0.984684,0.014006,0.000687,0.000077,18.11795,-1.587303,0.021244,0.210023,0.000007,0.202889,0.196361,0.328542,0.000551,0.003495,0.023296,Tramvay
0.000007,0.000013,0.00016,0.004539,0.009693,0.012654,0.012655,6.484178,0.010898,0.000015,0.071585,6.708749,0.014956,0.000011,0.237864,0.007442,0.128992,0.020449,0.000418,6.598974,-0.15567,0.017442,0.001154,0.005844,14.354857,4.228392,0.022356,0.169434,0.000004,0.159875,0.160622,0.267848,0.000361,-0.00145,0.018857,Hafif_Rayli
0.000183,0.000008,0.000751,0.012582,-0.040498,0.0274,0.027396,5.027572,0.031469,0.000186,-0.037806,7.55127,0.050503,0.000022,0.328415,0.010983,-0.025064,0.025306,0.00064,7.217753,-0.415292,0.027404,-0.000047,-0.062454,-908.63392,0.037054,0.130851,0.219326,0.000011,0.17324,0.190872,0.33682,0.000992,-0.011748,0.031502,Oto-Mbus
0.000002,0.000035,0.000174,0.004715,0.031313,0.013192,0.012981,22.231543,0.010501,0.000017,0.050912,26.186628,0.012879,0.000006,0.341171,0.00377,0.000879,0.010947,0.00012,82.416161,-2.935781,0.009102,-0.00047,-0.009346,-67.603919,0.300465,0.0353,0.284604,0.000017,0.289285,0.282235,0.483609,0.00021,-0.015622,0.014473,Met-Mar
0.000023,0.000004,0.000193,0.00451,-0.00998,0.013909,0.013843,33.962211,0.010011,0.000011,0.012985,28.182384,0.011934,0.000013,0.201692,0.003748,0.001371,0.010161,0.000103,15.16981,-0.492854,0.009112,0.000141,-0.113973,213.64659,0.537417,0.035565,0.328743,0.000008,0.291046,0.070626,0.401641,0.000182,-0.002291,0.013458,Met-Mar
0.000056,0.000068,0.000796,0.01212,-0.006448,0.02822,0.028216,6.395859,0.029995,0.000048,0.024515,10.416936,0.053058,0.000018,0.336821,0.010895,0.009507,0.024936,0.000622,7.195808,0.211694,0.026408,-0.001006,2.010664,-43.669086,0.948936,0.11916,0.247368,0.000012,0.255853,0.244204,0.38723,0.001092,0.003193,0.033039,Oto-Mbus
0.000018,0.000006,0.000182,0.004764,-0.005309,0.013484,0.013474,7.294873,0.011172,0.000032,-0.00168,6.856443,0.014734,0.000099,0.257133,0.007599,0.033269,0.020242,0.00041,7.786265,0.334256,0.017965,0.000615,-0.003477,26.380222,3.905426,0.02243,0.118034,0.000002,0.149009,0.119537,0.230552,0.000343,-0.009812,0.018451,Hafif_Rayli
0.000141,0.000056,0.003919,0.024343,-0.014586,0.062605,0.062496,8.509051,0.056444,0.000092,-0.007939,6.844618,0.072893,0.000013,0.777091,0.024269,-0.085422,0.059187,0.003503,8.017394,0.176958,0.060076,-0.001394,0.193547,-80.732597,9.062362,0.10534,2.042981,0.000137,1.807883,0.775627,2.596687,0.013291,0.024694,0.114768,Araba
0.000075,0.00002,0.000798,0.012052,-0.000859,0.028254,0.028258,8.413432,0.029869,0.000075,0.019704,8.637635,0.051745,0.000013,0.305754,0.011217,0.755719,0.02624,0.000689,6.44102,-0.190795,0.026377,-0.001066,-0.040456,-40.74053,0.129887,0.12219,0.194652,0.000017,0.205902,0.14907,0.280691,0.000966,-0.017065,0.031076,Oto-Mbus
0.000007,0.000052,0.000795,0.011176,0.006624,0.028192,0.028031,4.996521,0.027124,0.000202,0.076389,11.214975,0.026671,0.000013,0.2586,0.011331,0.020825,0.028926,0.000837,5.42198,-0.3276,0.02718,-0.001459,0.041078,-35.277803,0.1367,0.079542,0.187685,0.00005,0.176485,0.186261,0.377665,0.001035,-0.009502,0.032159,Oto-Mbus
0.000013,0.00001,0.000231,0.006108,0.016393,0.015205,0.015156,27.52275,0.014688,0.000023,-0.113812,3.560994,0.026936,0.000005,0.13696,0.005175,-0.000418,0.011263,0.000127,7.107167,-0.514197,0.012819,-0.000431,-0.011162,-51.313181,-0.036279,0.041865,0.150693,0.000003,0.168462,0.068326,0.248729,0.000123,-0.002835,0.011085,Met-Mar
0.000045,0.000012,0.003768,0.024869,0.014613,0.061384,0.061346,6.86573,0.059972,0.000026,0.102262,5.868943,0.072087,0.000048,0.891984,0.025516,-0.050544,0.058757,0.003452,10.352324,-0.359717,0.060279,-0.00267,-0.002416,-44.639014,-2.487069,0.106508,1.680033,0.000304,1.681517,1.65427,2.45428,0.011528,-0.229476,0.107393,Araba
0.000056,0.000019,0.001502,0.013859,-0.03429,0.03876,0.038745,38.766469,0.031921,0.000027,0.065415,10.8783,0.031771,0.00003,1.128483,0.019114,-0.015711,0.057714,0.003331,27.715207,1.638724,0.044276,-0.003198,0.073903,-13.206022,-6.399664,0.049667,0.51153,0.000001,0.557511,0.312038,0.683248,0.007266,-0.002181,0.084978,Oto-Mbus
0.000046,0.000016,0.000292,0.005697,-0.004452,0.017088,0.017088,18.310198,0.012924,0.000004,0.002917,10.881712,0.012111,0.000007,0.4596,0.006031,0.00601,0.02074,0.00043,27.106806,1.147798,0.013649,0.000721,-0.004998,15.570855,-0.116159,0.024211,0.177476,0.000004,0.169431,0.143384,0.302455,0.000513,-0.019919,0.022438,Tramvay
0.000001,0.000029,0.00054,0.006086,-0.013488,0.023228,0.023232,13.918033,0.013828,0.000008,0.079441,17.415829,0.011081,0.000012,0.235796,0.004766,0.004284,0.014704,0.000216,14.141384,0.381466,0.011039,-0.000321,-0.000129,-127.828896,-0.123953,0.063232,0.15632,0.000015,0.158255,0.104204,0.250178,0.000461,0.018365,0.021465,Tramvay
0.000003,0.000008,0.000168,0.004621,-0.004665,0.012977,0.012956,7.369076,0.010832,0.000025,-0.015655,9.298352,0.014234,0.000035,0.255656,0.007513,-0.001215,0.020428,0.000417,9.088484,-0.472214,0.01727,0.000762,-0.058741,20.574041,0.139213,0.022235,0.151652,0.000004,0.18081,0.113265,0.257644,0.000387,-0.008899,0.019554,Hafif_Rayli
0.000069,0.000019,0.003743,0.020638,0.002346,0.061178,0.061192,24.811943,0.047956,0.000112,0.033847,20.409036,0.041953,0.000056,1.292671,0.029612,-0.111291,0.08471,0.007176,12.013811,0.021769,0.067026,-0.00174,-0.281947,-28.635286,0.145219,0.114552,0.51348,0.000017,0.674061,0.590934,1.061767,0.004632,0.013901,0.067875,Oto-Mbus
0.000013,0.000005,0.000873,0.011028,0.093419,0.029549,0.029516,6.695943,0.026436,0.000027,-0.027186,12.419621,0.028178,0.000111,0.314668,0.011348,0.00435,0.03096,0.000959,6.809269,-0.599746,0.026817,-0.00063,0.007878,-84.946169,-0.131822,0.085404,0.189383,0.000013,0.205495,0.17368,0.362499,0.001202,0.160539,0.034678,Oto-Mbus
0.00004,0.000015,0.00123,0.014396,-0.002228,0.035072,0.035066,12.760525,0.033145,0.000024,-0.012475,6.306723,0.032299,0.000051,1.181802,0.01802,-0.028356,0.054378,0.002957,28.012749,1.289996,0.040369,-0.00437,-0.008181,-9.538329,0.606304,0.048646,0.436985,0.000084,0.469485,0.292708,0.663238,0.007119,-0.017097,0.083905,Oto-Mbus
0.000102,0.000132,0.003901,0.025307,0.01875,0.06246,0.062405,8.731993,0.060963,0.00018,-0.054854,5.966875,0.07458,0.000124,1.505887,0.024895,-0.037807,0.067618,0.004572,33.736595,1.841926,0.059983,-0.007218,-0.114529,-20.544021,4.138664,0.11021,1.318681,0.000002,1.377284,1.32603,2.263847,0.011589,0.010491,0.107518,Araba
0.000015,0.000003,0.003509,0.020263,-0.013901,0.059237,0.059252,17.848003,0.047555,0.000022,0.346102,20.084292,0.044453,0.000132,1.657395,0.030406,0.33214,0.088901,0.007903,15.80673,-0.563155,0.070888,0.000652,1.550748,75.51812,0.108768,0.105881,0.54677,0.000002,0.586099,0.583786,0.913919,0.003644,0.014721,0.060148,Oto-Mbus
0.000029,0.000077,0.001197,0.013664,0.000909,0.034593,0.034586,6.799547,0.031284,0.000049,0.089495,7.359835,0.03166,0.000145,0.674971,0.017663,-0.022269,0.051035,0.002605,9.587808,0.459175,0.043549,-0.002848,-0.016923,-14.563673,0.899858,0.046838,0.462125,0.000007,0.556914,0.386045,0.769062,0.007362,-0.039559,0.085603,Oto-Mbus
0.000002,0.000007,0.00012,0.004404,0.015587,0.010976,0.010977,26.462346,0.011509,0.000001,-0.01448,4.544311,0.01029,0,0.200722,0.010027,0.01994,0.020513,0.000421,3.726066,0.182978,0.02484,-0.000404,0.034596,-26.540911,0.334031,0.033763,0.093179,0.000001,0.1232,0.071439,0.168898,0.000167,-0.038151,0.012896,Met-Mar
0.000067,0.000044,0.000167,0.004577,-0.341141,0.012937,0.012729,22.486026,0.010231,0,0.011672,8.433873,0.012187,0.000004,0.185637,0.003703,-0.000604,0.010383,0.000108,20.987022,0.176775,0.008657,0.000563,-0.02654,52.161818,-0.248846,0.036457,0.344128,0.000004,0.351922,0.352865,0.46341,0.000167,-0.082178,0.012918,Met-Mar
0.000002,0.000011,0.000158,0.004731,0.024232,0.01256,0.012554,6.220524,0.011219,0.000023,-0.065103,6.363513,0.014886,0.000033,0.316435,0.007323,-0.007672,0.020135,0.000405,10.434476,-0.588018,0.016916,0.001548,-0.007431,9.878675,-0.166718,0.021615,0.151844,0.000045,0.161062,0.095252,0.222072,0.000388,-0.016942,0.019606,Hafif_Rayli
0.000021,0.000026,0.000488,0.006109,0.006786,0.022091,0.022096,9.870474,0.014305,0.000023,-0.051491,9.66823,0.011203,0.000024,0.261655,0.004979,-0.002956,0.015047,0.000226,12.853605,-0.051455,0.011928,-0.000457,-0.000026,-87.601389,0.186991,0.058968,0.166401,0.000001,0.122096,0.12425,0.245302,0.000484,-0.008296,0.021997,Tramvay
0.000063,0.000019,0.000142,0.004399,0.002527,0.01193,0.011752,13.149616,0.009451,0.000045,0.012254,6.210987,0.012871,0,0.116111,0.003643,-0.000046,0.009119,0.000083,7.715023,-0.365754,0.00889,-0.000346,-0.014095,-81.859777,0.123184,0.036787,0.148208,0.000003,0.129817,0.054782,0.193936,0.000135,-0.004101,0.011608,Met-Mar
0.000049,0.000018,0.000141,0.004444,0.001322,0.011889,0.011762,15.067505,0.009711,0.000033,0.00089,6.57352,0.01221,0.000004,0.120966,0.003796,-0.008241,0.009606,0.000092,7.597846,-0.251451,0.00939,-0.000722,-0.333027,-39.782176,-0.453992,0.036946,0.249284,0.000006,0.236897,0.21961,0.465752,0.000158,-0.001575,0.01256,Met-Mar
0.000166,0.001068,0.121636,0.175165,-0.151845,0.348764,0.347901,3.662067,0.417108,0.000203,-1.124387,3.203952,0.734951,0.000422,4.52261,0.324473,-0.053952,0.577078,0.333019,3.287544,-0.198785,0.809255,0.048716,-1.935464,38.405373,0.74597,1.493291,3.630147,0.000122,3.944016,2.21562,5.30305,0.391773,-0.578275,0.62362,Yurume
0.000004,0.000018,0.000164,0.004543,-0.014748,0.012825,0.012801,7.245288,0.010927,0.000002,-0.003223,6.663928,0.014674,0.000012,0.188844,0.007615,-0.076198,0.020476,0.000419,5.905492,0.263091,0.017529,0.000267,0.007093,61.085752,-1.074143,0.022116,0.197546,0.000005,0.200372,0.166832,0.370438,0.000437,-0.055613,0.020747,Hafif_Rayli
0.000081,0.000129,0.004131,0.019971,0.009182,0.064272,0.064243,28.208933,0.046071,0.000056,0.002715,19.425952,0.04424,0.000023,1.160693,0.029724,0.582465,0.083705,0.007007,11.116055,-0.529731,0.067693,0.000009,-0.080934,5460.874128,-1.158071,0.111384,0.708936,0.000261,0.632056,0.63082,1.182613,0.004731,0.194886,0.068712,Oto-Mbus
0.000001,0.000036,0.000234,0.006109,-0.001965,0.015312,0.01527,23.038641,0.014715,0.000089,0.006911,3.344747,0.025854,0.000072,0.209949,0.005191,0.047411,0.011305,0.000128,13.6783,0.228076,0.012939,-0.000116,0.005449,-199.831197,0.322553,0.042454,0.178977,0.000009,0.19125,0.110264,0.294189,0.000145,0.01145,0.012034,Met-Mar
0.000003,0.000019,0.00015,0.004388,-0.000266,0.012261,0.012049,13.841971,0.00961,0.00003,0.005654,6.34078,0.013,0,0.186323,0.003655,0.005325,0.009506,0.00009,16.81098,0.169799,0.008893,0.000011,-0.015931,2469.487812,-0.36943,0.035158,0.148208,0.000009,0.151564,0.154502,0.293656,0.000145,-0.008091,0.012018,Met-Mar
0.000545,0.000128,0.143422,0.17107,0.940988,0.378711,0.353505,4.383366,0.404384,0.002192,4.463258,3.088655,0.657534,0.000241,3.36916,0.303347,-0.91356,0.540729,0.292388,2.988502,-0.031057,0.732772,-0.028856,7.305624,-65.53185,0.671285,1.548389,3.45474,0.001933,3.015679,1.90945,4.42543,0.329432,-0.429911,0.572405,Yurume
0.000068,0.000025,0.003574,0.020576,0.014111,0.059782,0.059757,20.557884,0.05009,0.000008,0.009785,11.859835,0.043222,0.000323,1.031992,0.029546,-0.043371,0.081941,0.006714,9.410813,-0.19845,0.069814,0.000729,0.011425,65.900907,-0.239321,0.113497,0.616328,0.00004,0.63196,0.585825,1.204103,0.003974,-0.01625,0.063,Oto-Mbus
0.000118,0.000064,0.00134,0.014188,-0.010678,0.03661,0.036616,31.985038,0.033333,0.000056,0.033696,8.464233,0.031498,0.000049,1.061175,0.017449,-0.039225,0.052196,0.002724,32.769874,-2.058292,0.041286,-0.003285,-0.055525,-12.75178,0.614824,0.049137,0.472684,0.000046,0.525211,0.31733,0.694405,0.007706,-0.008526,0.087224,Oto-Mbus
0.000015,0.000002,0.002862,0.017439,0.017004,0.053493,0.05349,11.781465,0.041666,0.000013,-0.017032,23.652415,0.048179,0.000046,0.72797,0.024072,-0.022279,0.061317,0.00376,7.790292,-0.068914,0.055249,-0.000251,0.034903,-226.691683,-0.471589,0.093259,0.922105,0.000017,0.856758,0.845579,1.347319,0.009836,-0.009107,0.099,Araba
0.000001,0.000002,0.000141,0.005515,0.005634,0.011874,0.011866,12.016363,0.014557,0.000001,-0.002059,4.083272,0.009944,0.000001,0.223975,0.011948,-0.008558,0.025367,0.000643,3.555107,0.233862,0.031555,-0.000871,0.073439,-14.02642,-0.002595,0.037368,0.080114,0.000002,0.084105,0.050501,0.133107,0.000152,-0.016962,0.012348,Met-Mar
0.000012,0.000013,0.000325,0.007492,0.006907,0.018039,0.018026,4.765919,0.018283,0.000066,0.02759,4.957016,0.033447,0.000002,0.144065,0.005841,-0.006409,0.01478,0.000218,5.607552,-0.034072,0.014473,0.001039,-0.086948,28.758675,0.079075,0.045416,0.108495,0.000012,0.133696,0.079708,0.166358,0.000274,0.000816,0.016551,Hafif_Rayli
0.000015,0.000053,0.00027,0.005713,0.000714,0.016441,0.016443,18.847632,0.013786,0.000021,0.007321,13.385095,0.012615,0.00003,0.391613,0.005925,-0.000263,0.020129,0.000405,22.336076,1.094842,0.013979,0.000655,-0.001267,18.011233,-0.106479,0.023367,0.2002,0.000005,0.211976,0.214674,0.376113,0.000476,0.000619,0.021626,Tramvay
0.000039,0,0.000192,0.005968,0.010222,0.013874,0.013794,17.187639,0.014385,0.00002,0.012963,3.991333,0.025636,0.000007,0.232923,0.005012,0.032973,0.011169,0.000125,15.937441,0.013602,0.0123,0.000675,-0.050249,34.067115,-1.056601,0.042121,0.179679,0.000004,0.146907,0.168169,0.272062,0.000134,-0.015783,0.011587,Met-Mar
0.000063,0.000007,0.000169,0.004517,0.000359,0.013008,0.013011,8.216566,0.010548,0.000002,0.023885,6.519577,0.014034,0.000012,0.248016,0.00783,0.008015,0.020927,0.000438,6.787633,0.394144,0.018869,0.000787,-0.002627,19.606063,-1.981498,0.022394,0.183316,0.000007,0.20445,0.17938,0.277102,0.000379,0.511833,0.019372,Hafif_Rayli
0.000012,0.000054,0.000278,0.005659,0.000644,0.016669,0.016653,11.272258,0.013415,0.000008,-0.001433,10.902709,0.012764,0.000019,0.34358,0.006148,-0.000404,0.021631,0.000468,14.370993,0.122795,0.014482,0.000572,-0.00135,21.780785,-0.783912,0.023814,0.135442,0.000005,0.179428,0.13717,0.248293,0.00052,0.000627,0.022557,Tramvay
0.000007,0.00003,0.00078,0.011917,-0.018089,0.027927,0.027931,6.471333,0.029253,0.000157,-0.128815,6.124136,0.050849,0.00005,0.327187,0.010944,0.043282,0.025255,0.000638,6.420029,-0.168499,0.026931,-0.001034,-0.178294,-43.257002,-0.235187,0.124637,0.182089,0.000059,0.183505,0.146621,0.313874,0.001077,-0.011421,0.032825,Oto-Mbus
0.000021,0.000015,0.000338,0.005527,-0.005995,0.018377,0.018379,20.981754,0.012304,0.000016,-0.00209,12.161317,0.013301,0.000002,0.363379,0.005863,-0.006925,0.020648,0.000426,15.141886,0.094532,0.013623,0.001023,-0.000746,11.672703,0.588092,0.022385,0.2191,0.000024,0.198006,0.221923,0.395732,0.00056,-0.014152,0.023557,Tramvay
0.00019,0.000023,0.003297,0.021531,0.03394,0.057416,0.057431,8.559882,0.05129,0.000019,-0.104931,25.327845,0.045639,0.000016,1.185107,0.030631,-0.138923,0.083661,0.006999,9.5725,0.062203,0.073468,0.002015,0.02675,23.61107,1.341353,0.109854,0.586697,0.00006,0.741917,0.764727,1.110772,0.004608,-0.013569,0.067628,Oto-Mbus
0.000116,0.000095,0.00224,0.017367,-0.025688,0.047331,0.047342,10.99542,0.041365,0.00005,0.073809,34.248466,0.048176,0.000025,0.777746,0.022775,0.123125,0.057836,0.003345,8.631146,0.028672,0.05348,-0.000778,0.019374,-75.969548,-1.175969,0.092307,0.934763,0.000018,0.89784,0.912091,1.483481,0.009092,0.08804,0.09513,Araba
0.000016,0.000038,0.000188,0.005757,-0.006235,0.013721,0.013622,22.784199,0.014067,0.000019,0.002471,6.909318,0.026306,0.000018,0.305333,0.005061,-0.001195,0.01221,0.000149,35.907963,-1.492796,0.012932,-0.000155,0.021185,-153.678692,0.386912,0.041523,0.186997,0.000004,0.170564,0.150124,0.325002,0.000148,0.030959,0.012157,Met-Mar
0.00006,0.000039,0.004465,0.024785,0.00661,0.06682,0.066822,14.14756,0.057989,0.000063,0.104807,8.424224,0.071332,0.000131,0.90826,0.024891,0.248685,0.061128,0.003737,11.446568,-0.515627,0.059336,-0.001525,-0.036226,-97.996378,-0.609552,0.10685,1.476694,0.000009,1.403573,1.07681,2.55401,0.012682,-0.027233,0.112572,Araba
0.00005,0.000185,0.004022,0.024377,-0.005379,0.06342,0.063349,10.131746,0.058201,0.000026,-0.027059,6.910177,0.074424,0.000089,1.055693,0.025061,-1.514007,0.058012,0.003365,12.921874,-0.304419,0.062459,-0.002293,0.007184,-60.731324,0.952411,0.10539,1.615441,0.000004,1.387596,0.790927,2.174187,0.011298,0.022921,0.106196,Araba
0.000007,0.000025,0.000868,0.012504,-0.000753,0.029456,0.029463,7.44437,0.030448,0.000182,-2.152576,8.136289,0.052282,0.000104,0.327187,0.010906,0.032063,0.026005,0.000676,6.700281,-0.113536,0.026163,-0.000019,0.017082,-2424.003597,-0.263464,0.121989,0.221973,0.00007,0.27411,0.150806,0.317504,0.00111,-0.010657,0.033322,Oto-Mbus
0.001114,0.000386,0.11532,0.170492,0.50144,0.339588,0.339661,3.56287,0.429715,0.000538,0.568116,3.163968,0.679884,0.000153,4.09157,0.329794,-0.630796,0.581879,0.338583,3.296011,-0.148314,0.826102,-0.059007,0.430555,-31.331238,0.729156,1.433172,4.117743,0.00221,4.08494,1.56622,4.7228,0.351426,-0.058408,0.591415,Yurume
0.000051,0.000036,0.001234,0.013591,0.041594,0.03513,0.035077,12.06179,0.032158,0.000037,0.013752,7.275374,0.032157,0.000029,0.801899,0.018105,-0.00276,0.050633,0.002564,12.676886,-0.258651,0.041249,-0.005051,-0.038935,-8.484704,-0.002913,0.049146,0.483024,0.000144,0.498166,0.31037,0.673442,0.007673,-0.100312,0.086659,Oto-Mbus
0.000032,0.000009,0.000283,0.005662,-0.001843,0.016819,0.016817,23.988544,0.013781,0.000005,0.005638,9.91499,0.012806,0.000002,0.314813,0.006046,-0.028947,0.020513,0.000421,16.881208,-0.934828,0.014384,0.000896,-0.00301,13.066574,0.882443,0.02319,0.148029,0.000016,0.166041,0.146475,0.298935,0.00052,-0.004339,0.022616,Tramvay
0.000027,0.00003,0.002626,0.017597,-0.028291,0.051245,0.051245,13.469597,0.042816,0.000018,0.002168,15.138916,0.047417,0.000016,0.868498,0.023557,-0.007419,0.06054,0.003665,9.38268,0.061774,0.058127,-0.002703,-0.018338,-19.934646,0.55925,0.09585,0.900152,0.00011,0.926519,0.773615,1.383187,0.009056,-0.025897,0.094844,Araba
0.000158,0.000207,0.144729,0.169603,-3.107854,0.380432,0.356915,4.29465,0.417598,0.002486,1.211599,3.526862,0.655991,0.002944,3.57358,0.294366,-2.983781,0.549423,0.301866,3.270995,0.039704,0.729694,0.005469,-5.601738,351.052021,0.791067,1.536477,2.805913,0.001262,3.095266,1.71832,4.3086,0.358575,0.315188,0.596486,Yurume
0.00011,0.000098,0.003148,0.020927,0.423988,0.056107,0.056014,8.959692,0.05094,0.000012,0.00718,6.3076,0.061519,0.00003,1.207489,0.023421,-0.011195,0.063854,0.004077,17.276447,-0.148624,0.056758,-0.002092,-0.010668,-51.804202,2.119525,0.098672,1.414842,0.000157,1.355007,1.30513,1.87912,0.01026,0.013041,0.101285,Araba
