@relation 'Free-Converter.com-sensor_test_fe_double_40_sec_shuffle_v2-14995334-weka.filters.unsupervised.attribute.Remove-R2,4-8,11,13,15-16,18,20-29,31-35,37,39-42,46,48-51,54,56,58-69,71-72,74-76,78-86,88-92,96-98,100,103-105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-Min numeric
@attribute AZ-Max numeric
@attribute AZ-Ranj numeric
@attribute AZ-SqMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-InqRan numeric
@attribute GX-Median numeric
@attribute GX-CoVar numeric
@attribute GY-MinRed numeric
@attribute GY-HaMean numeric
@attribute GY-Kurtosis numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Hafif_Rayli,Tramvay,Yurume,Met-Mar,Oto-Mbus,Araba}

@data
0.000006,0.000001,0.003863,0.020698,0.062156,0.062147,17.124857,0.048595,0.025823,20.83435,0.044588,-0.914359,0.886412,1.800771,0.007258,0.085202,0.007259,16.541459,0.068126,0.000138,-126.67291,0.000098,-0.004435,34.354268,-0.994243,0.113246,0.720062,0.619992,1.28183,-0.01392,0.067031,Oto-Mbus
0.000675,0.000455,0.112175,0.166745,0.334926,0.334104,3.787466,0.402114,0.056928,3.030009,0.706036,-2.33077,2.0736,4.40437,0.362077,0.600537,0.360645,3.322744,0.825419,-0.327206,-36.089754,0.000521,-0.996285,4.382223,0.815148,1.497618,3.565841,1.89758,4.76439,0.897731,0.613183,Yurume
0,0.000005,0.000168,0.003227,0.012952,0.012952,59.661374,0.007441,-0.005232,8.977065,0.004659,-0.088671,0.068232,0.156904,0.000125,0.010899,0.000119,9.004269,0.009506,-0.000327,-38.104738,0.000006,0.001625,34.901762,0.819974,0.010512,0.553167,0.555426,0.796821,-0.004442,0.024196,Met-Mar
0.000076,0.000175,0.148749,0.170938,0.385679,0.359138,4.121775,0.419773,0.880099,3.439379,0.657488,-1.9608,1.74963,3.71043,0.293729,0.539409,0.290962,3.134001,0.740902,-0.4047,-27.747502,0.00022,4.202764,4.016788,0.753635,1.555296,3.155504,1.90687,4.39598,-0.109606,0.598224,Yurume
0.000001,0.000005,0.000294,0.005793,0.017144,0.017141,14.665965,0.013605,-0.002527,10.409314,0.01278,-0.149307,0.142954,0.292261,0.000388,0.019696,0.000388,11.372082,0.013957,0.000621,11.47247,0.000001,0.004226,13.98218,-0.292883,0.022515,0.219124,0.21887,0.418919,0.001663,0.024456,Tramvay
0.000001,0.00001,0.000484,0.00608,0.021991,0.021954,10.255683,0.014306,0.012681,14.269784,0.011751,-0.154057,0.145082,0.299139,0.000251,0.015851,0.000251,14.556609,0.011095,0.001015,72.243838,0.000017,-0.000277,9.465686,0.22217,0.05934,0.14088,0.120188,0.25753,0.029883,0.021835,Tramvay
0.000051,0.000049,0.002465,0.017669,0.049646,0.049609,11.525802,0.041303,0.045614,29.369083,0.047392,-0.405204,0.447301,0.852505,0.003519,0.059225,0.003508,8.64084,0.055948,-0.000571,-36.633298,0.000036,-0.092363,17.761759,-0.419111,0.0935,0.918281,0.912091,1.483481,0.007007,0.098777,Araba
0.000001,0.000002,0.00019,0.005561,0.0138,0.013751,15.043981,0.01357,0.0935,4.336211,0.025795,-0.106769,0.090602,0.197371,0.000121,0.011014,0.000121,9.873591,0.012506,-0.000403,-40.328618,0.000006,-0.019181,17.279212,-0.857352,0.04193,0.16166,0.10044,0.276307,0.029587,0.011243,Met-Mar
0.000005,0.000013,0.00031,0.007056,0.017611,0.017584,5.468334,0.017071,0.020456,6.649693,0.033084,-0.091133,0.104337,0.19547,0.000229,0.015145,0.000229,6.694819,0.014459,0.00043,41.761186,0.000016,-0.123337,5.207161,0.137423,0.046285,0.094345,0.077904,0.171579,0.010221,0.016207,Hafif_Rayli
0.000006,0.000051,0.000891,0.011424,0.02985,0.029781,5.727385,0.0279,0.003872,12.049898,0.029317,-0.200362,0.140259,0.340621,0.000937,0.030585,0.000935,7.00483,0.026742,0.000288,247.049807,0.000027,1.038966,8.038216,-0.379466,0.081788,0.244368,0.186134,0.361282,0.000489,0.033088,Oto-Mbus
0.000001,0.000005,0.000173,0.004639,0.013168,0.013058,19.314326,0.010162,0.012861,12.600508,0.01267,-0.06558,0.082838,0.148418,0.000103,0.010144,0.000103,8.940566,0.009534,-0.000212,-35.672082,0.000008,0.043884,9.981139,0.517543,0.037078,0.271284,0.156849,0.40666,-0.004673,0.012359,Met-Mar
0.000005,0.000015,0.002613,0.018652,0.051118,0.051079,15.325769,0.043353,-0.055075,37.369181,0.048406,-0.404927,0.405597,0.810524,0.003402,0.058228,0.00339,7.312728,0.058383,-0.002524,-28.651504,0.000088,-0.36737,22.668875,0.818584,0.094847,0.924622,0.855905,1.507922,-0.010406,0.098396,Araba
0.000015,0.000018,0.000288,0.005638,0.016983,0.016981,13.182874,0.013435,-0.000976,8.830639,0.012876,-0.239814,0.206207,0.446021,0.000419,0.020459,0.000419,18.856716,0.01435,0.000161,16.892267,0,0.003566,20.618123,0.492549,0.022353,0.22133,0.201389,0.401899,0.032861,0.023046,Tramvay
0.000028,0.000012,0.000854,0.012184,0.029216,0.029218,6.787479,0.030277,0.000348,11.307004,0.053163,-0.16166,0.156811,0.318471,0.000674,0.025964,0.000674,6.715974,0.026579,-0.000301,-48.663063,0.00004,-0.850769,5.921415,0.232624,0.124052,0.19544,0.182498,0.314983,0.022967,0.032807,Oto-Mbus
0.000029,0.00004,0.001204,0.013928,0.034692,0.03467,8.246074,0.031977,11.793844,7.144686,0.032337,-0.475528,0.62317,1.098698,0.00276,0.052538,0.00276,16.648105,0.041336,-0.000553,-12.784222,0.000036,-0.001676,27.503655,0.87002,0.047966,0.556914,0.386045,0.769062,-0.027554,0.085692,Oto-Mbus
0.000007,0.000033,0.000871,0.011398,0.029516,0.029437,6.023506,0.028257,0.073843,9.827815,0.028198,-0.185745,0.135845,0.32159,0.00093,0.030431,0.000926,6.452031,0.027916,-0.001051,-26.626151,0.00009,-0.069528,7.9356,0.147583,0.08151,0.180645,0.186261,0.377665,0.02716,0.033145,Oto-Mbus
0.000011,0.000002,0.000166,0.004603,0.012899,0.012899,7.85528,0.010794,-0.329944,7.506582,0.015396,-0.189734,0.165536,0.35527,0.000441,0.020938,0.000438,10.713355,0.017926,0.000855,26.772729,0.000018,0.019128,27.277748,-1.09138,0.022739,0.214616,0.178362,0.391519,-0.013782,0.019608,Hafif_Rayli
0.000077,0.000429,0.114972,0.169665,0.339076,0.338226,3.765624,0.413211,-0.461007,3.26314,0.70252,-2.13899,1.96014,4.09913,0.342771,0.584187,0.341274,3.280907,0.821486,-0.241857,-63.086178,0.000415,0.510808,4.291697,0.789066,1.499354,3.889697,1.96594,4.89524,-0.477294,0.59805,Yurume
0.000014,0.000003,0.000172,0.004368,0.013102,0.013036,66.17744,0.009895,-0.004724,10.594947,0.012918,-0.195423,0.059897,0.25532,0.00012,0.010944,0.00012,54.381209,0.009123,0.000695,289.32617,0.000008,0.058569,11.742219,-0.116758,0.036207,0.148406,0.060925,0.202936,-0.00336,0.011336,Met-Mar
0.000011,0.000078,0.002596,0.017679,0.050956,0.050941,14.141251,0.042675,0.01254,22.54961,0.046578,-0.835303,0.46338,1.298683,0.003783,0.061509,0.003783,16.980524,0.055944,-0.002236,-33.271626,0.000021,0.024917,31.270495,1.616585,0.090256,0.935083,0.904175,1.568681,-0.005773,0.09727,Araba
0.000009,0.000007,0.000286,0.006962,0.016915,0.016897,5.223742,0.016522,-0.017925,6.448845,0.031742,-0.089443,0.109628,0.199071,0.000229,0.015131,0.000229,6.568339,0.014841,0.000436,63.14946,0.000026,0.057311,5.214016,0.212266,0.044229,0.110981,0.089428,0.17407,0.017837,0.015776,Hafif_Rayli
0.000009,0.000051,0.000274,0.007041,0.016543,0.01651,4.588107,0.016859,-0.035024,5.807899,0.032498,-0.098518,0.095628,0.194146,0.000233,0.015265,0.000233,7.002046,0.014546,0.000505,65.626967,0.000041,-0.111808,5.408821,0.210888,0.044798,0.096619,0.089428,0.166921,-0.006326,0.015715,Hafif_Rayli
0.000015,0.000002,0.002617,0.01785,0.05116,0.051152,9.160267,0.042399,0.005164,20.573393,0.049647,-0.401056,0.421994,0.82305,0.003661,0.060462,0.003656,7.794871,0.055759,-0.000747,627.109495,0.000059,0.117858,13.323172,-0.211586,0.099288,0.934296,0.859169,1.542287,-0.009289,0.100769,Araba
0.000055,0.000019,0.004005,0.021105,0.063286,0.063293,19.191188,0.050141,0.022313,20.156904,0.04346,-0.592836,0.598777,1.191613,0.006589,0.08118,0.00659,8.482066,0.073062,0.00025,66.703306,0.00011,-0.070965,28.836025,-0.321941,0.111792,0.855964,0.689698,1.419097,-0.005126,0.067992,Oto-Mbus
0.000001,0.000027,0.000961,0.015955,0.031004,0.030986,3.329392,0.040971,-0.005479,3.555913,0.037684,-0.163419,0.208137,0.371556,0.002091,0.044952,0.002021,3.646786,0.057834,-0.001029,-30.067559,0.000006,-0.017486,4.245712,0.184275,0.071406,0.060402,0.075454,0.171643,0.007902,0.02411,Araba
0.000006,0.000001,0.000299,0.006988,0.017306,0.017287,5.17781,0.017116,0.034729,6.768499,0.031895,-0.100636,0.104337,0.204973,0.000244,0.015608,0.000244,7.613392,0.014959,0.000738,25.21925,0.000016,0.131057,5.018258,0.25164,0.047325,0.105929,0.082159,0.16863,-0.003237,0.016089,Hafif_Rayli
0.000011,0.000002,0.000161,0.004652,0.012678,0.012675,7.408968,0.01085,-0.010374,6.645253,0.015011,-0.198497,0.165353,0.36385,0.000419,0.020409,0.000417,10.245566,0.017351,0.000756,46.292814,0.000013,0.014554,73.134236,3.002029,0.023014,0.214616,0.121657,0.334814,-0.004793,0.019494,Hafif_Rayli
0.000004,0.000004,0.000149,0.004543,0.012221,0.012053,17.192174,0.010094,0.061309,6.801825,0.012471,-0.197462,0.075175,0.272637,0.000111,0.010548,0.000111,41.151481,0.009362,-0.000281,-34.057605,0.000002,0.01971,11.74273,-0.215815,0.036255,0.236897,0.21961,0.465752,-0.001428,0.013097,Met-Mar
0.000001,0.000003,0.000197,0.005648,0.014045,0.013994,19.771325,0.013725,0.073752,3.814147,0.025928,-0.114422,0.118601,0.233023,0.000123,0.011108,0.000123,11.172126,0.012662,-0.00017,-109.343534,0.000006,-0.019499,11.413319,-0.126579,0.041796,0.117741,0.088423,0.185077,0.001453,0.011282,Met-Mar
0.000008,0.000015,0.000204,0.005764,0.014286,0.014214,22.858244,0.014009,0.000311,7.314838,0.025341,-0.104313,0.166188,0.270501,0.000134,0.011576,0.000134,26.305042,0.012431,-0.000259,87.948419,0.000001,-0.010101,12.712198,-0.23451,0.041983,0.282184,0.27537,0.554808,-0.001782,0.014355,Met-Mar
0.000065,0.000024,0.003575,0.020436,0.059792,0.059796,14.260022,0.049362,0.01745,19.675555,0.042661,-0.640662,0.537979,1.178641,0.006706,0.0819,0.006708,10.159382,0.070202,-0.000374,165.689815,0.000062,0.000478,18.666978,-0.004768,0.114145,0.719185,0.585998,1.203966,-0.009958,0.065715,Oto-Mbus
0.000001,0.000061,0.00048,0.005928,0.021904,0.021883,9.923243,0.01371,-0.004796,13.264812,0.010933,-0.350359,0.155323,0.505682,0.000264,0.016238,0.000264,66.144886,0.011161,0.00008,-90.875274,0.00002,0.023161,21.749486,1.000959,0.060929,0.192375,0.197299,0.344056,0.012199,0.022377,Tramvay
0,0.000014,0.000164,0.004632,0.012802,0.012801,8.871529,0.010826,0.038391,6.266216,0.015168,-0.154232,0.145919,0.300151,0.000423,0.020507,0.000421,7.45522,0.018101,0.000756,24.23169,0.000002,0.021502,26.089447,1.473073,0.023176,0.122578,0.120711,0.227779,0.012087,0.018738,Hafif_Rayli
0.000019,0.000009,0.000292,0.005735,0.0171,0.017097,17.763099,0.013866,0.008559,11.828692,0.013029,-0.217828,0.182731,0.400559,0.000439,0.020949,0.000439,17.922723,0.014051,0.000711,21.491326,0.000009,0.042646,23.238067,0.737916,0.023484,0.181438,0.151371,0.303831,-0.008276,0.022509,Tramvay
0.000003,0.000028,0.00032,0.00715,0.017886,0.017852,5.423406,0.017314,0.021065,7.782564,0.033259,-0.079246,0.08864,0.167886,0.000228,0.015088,0.000228,5.830512,0.014833,0.000673,214.050114,0.000007,0.008673,7.433303,0.281191,0.044108,0.089352,0.082652,0.170885,-0.005341,0.016172,Hafif_Rayli
0.000004,0.000004,0.000285,0.00579,0.016882,0.016884,15.023157,0.013411,0.001554,10.969999,0.012971,-0.180859,0.174356,0.355215,0.000388,0.019689,0.000388,14.295608,0.0139,0.000604,13.005202,0.000013,0.005475,21.742377,-0.786873,0.021311,0.202889,0.196361,0.378191,0.081854,0.022525,Tramvay
0.000017,0.000004,0.000153,0.004449,0.012373,0.012237,22.392079,0.00991,-0.011879,7.889692,0.01241,-0.082973,0.094754,0.177727,0.000105,0.01025,0.000105,14.472445,0.009107,0.000737,116.938921,0.000014,0.050642,12.929646,-0.27412,0.037198,0.395051,0.103431,0.510728,0.03297,0.013761,Met-Mar
0.000011,0.000067,0.000947,0.011182,0.030771,0.030723,6.91175,0.027389,0.069483,11.438204,0.028858,-0.263642,0.174401,0.438043,0.00096,0.030943,0.000957,8.13731,0.027575,-0.000759,-24.466864,0.000057,-0.071654,6.526326,-0.211022,0.086462,0.245966,0.207466,0.407001,-0.072781,0.035448,Oto-Mbus
0.000001,0.000015,0.000302,0.005607,0.01737,0.017372,18.993769,0.012881,-0.006206,12.02059,0.012853,-0.198144,0.192557,0.390701,0.000449,0.021181,0.000449,16.791398,0.01383,0.000528,11.51536,0,0.003765,16.181137,0.692467,0.022823,0.198006,0.221923,0.395732,-0.03909,0.023042,Tramvay
0.000007,0.000014,0.000816,0.011938,0.028571,0.028575,8.241681,0.02916,-0.145028,7.321731,0.050433,-0.195275,0.172552,0.367827,0.000667,0.025797,0.000665,7.38359,0.027743,0.000076,-99.649679,0.000051,0.035331,6.942901,0.029149,0.12241,0.247224,0.197816,0.374082,-0.010488,0.032381,Oto-Mbus
0.000013,0.000925,0.118591,0.170147,0.34437,0.343825,3.685751,0.413452,0.567741,3.165332,0.716648,-2.35122,1.85757,4.20879,0.357176,0.594608,0.353559,3.465888,0.819826,-0.237119,-126.977282,0.00164,0.500994,4.560231,0.83354,1.495606,3.672147,1.71632,4.609,0.341841,0.607187,Yurume
0.000263,0.00007,0.146653,0.182146,0.382952,0.355569,3.910467,0.437097,0.024346,3.395995,0.661828,-2.12212,2.15756,4.27968,0.304629,0.548792,0.301173,3.108148,0.751762,-0.31666,-56.794016,0.001056,0.066579,3.850752,0.674109,1.582214,3.09234,1.79655,4.40854,-12.009676,0.604292,Yurume
0.000033,0.000011,0.001314,0.014012,0.036255,0.036237,13.792574,0.033019,-0.03314,8.528563,0.031673,-1.0616,0.455261,1.516861,0.003047,0.05521,0.003048,47.7465,0.041395,-0.000818,-10.775652,0.000005,-0.056326,157.578913,7.020261,0.049842,0.576288,0.313284,0.703146,-0.025036,0.087713,Oto-Mbus
0.000018,0.000011,0.000887,0.01562,0.029791,0.029748,3.246038,0.038795,0.001209,4.156905,0.039066,-0.261291,0.251644,0.512935,0.001998,0.044494,0.00198,4.801795,0.054979,0.001389,22.224427,0,0.054783,3.670787,-0.05077,0.070387,0.047001,0.078272,0.20581,0.012333,0.023421,Araba
0.000271,0.000304,0.11738,0.168605,0.342607,0.341322,3.839594,0.405009,-1.169105,3.078355,0.727174,-2.22624,2.0831,4.30934,0.352021,0.591142,0.349448,3.250728,0.821343,-0.238898,-123.130249,0.000223,-2.397584,4.6094,0.774624,1.513224,3.86487,2.03849,5.13047,0.065365,0.596914,Yurume
0.000017,0,0.000165,0.004563,0.012862,0.01272,24.550809,0.01011,0.009555,6.813375,0.012514,-0.2118,0.0574,0.2692,0.000108,0.010383,0.000108,52.936941,0.009179,-0.000259,-39.234752,0.000023,0.056956,11.742831,-0.043406,0.036162,0.207454,0.209311,0.4153,-0.004182,0.012455,Met-Mar
0.000006,0.000002,0.000462,0.005969,0.0215,0.021492,9.702253,0.013479,0.00274,15.313125,0.010663,-0.162343,0.102054,0.264397,0.000237,0.015396,0.000237,12.831584,0.011428,0.001373,31.299139,0.000036,0.024786,9.097273,0.324387,0.059833,0.235631,0.152317,0.276338,-0.002624,0.021303,Tramvay
0.000016,0,0.00019,0.00453,0.013782,0.013656,46.597269,0.010045,0.146322,16.26506,0.012651,-0.065545,0.06118,0.126725,0.000097,0.009833,0.000097,8.058964,0.009275,0.000202,-133.762815,0.000014,0.065916,10.127156,-0.064007,0.035954,0.220039,0.209311,0.418463,-0.003868,0.012618,Met-Mar
0.000026,0.000015,0.001269,0.013803,0.035622,0.035622,14.407867,0.032012,0.003995,7.359607,0.031134,-0.674719,0.72053,1.395249,0.003231,0.056846,0.003231,36.521162,0.042473,-0.00082,-12.566513,0.000041,0.002276,118.576698,5.313263,0.050831,0.514115,0.317788,0.691968,-0.119331,0.085222,Oto-Mbus
0.000022,0.000004,0.000813,0.012245,0.028508,0.028499,11.725101,0.029996,0.003074,9.02447,0.051696,-0.16611,0.149035,0.315145,0.000631,0.025121,0.000631,6.540363,0.025866,0.000456,-147.108537,0.00043,0.045734,7.037651,0.142332,0.126694,0.292284,0.196302,0.343506,-0.104101,0.031038,Oto-Mbus
0.000001,0.000013,0.00049,0.005941,0.02213,0.022132,12.646579,0.013691,-0.003403,15.524732,0.01031,-0.135581,0.094391,0.229972,0.000211,0.01452,0.000211,10.299193,0.011013,-0.000085,-334.417813,0.000014,0.016081,8.379917,0.012887,0.060296,0.159176,0.125952,0.251669,-0.003164,0.020885,Tramvay
0.000001,0.000036,0.000961,0.011479,0.030994,0.030962,6.239982,0.028246,-0.000175,11.899826,0.028916,-0.219293,0.164198,0.383491,0.000969,0.031093,0.000967,6.643015,0.027942,0.000138,-38.006052,0.000036,0.109425,7.217446,0.036446,0.087601,0.24664,0.232574,0.446511,-0.011606,0.035404,Oto-Mbus
0,0.000004,0.000129,0.003307,0.011373,0.011373,44.713003,0.007654,0.001299,11.720218,0.004968,-0.062977,0.066099,0.129076,0.000127,0.010972,0.00012,6.629298,0.0101,-0.000418,-20.731786,0.000007,-0.005567,78.721731,1.018285,0.010384,0.646653,0.649173,1.009235,-0.005216,0.027035,Met-Mar
0.000017,0.000008,0.000761,0.011739,0.027586,0.027589,6.231177,0.029406,-0.026006,8.274501,0.051473,-0.175022,0.132463,0.307485,0.00063,0.025082,0.000629,6.791744,0.02689,0.000671,-1706.901073,0.000072,-0.064719,5.920766,-0.117962,0.122849,0.247332,0.240758,0.394466,0.009272,0.032493,Oto-Mbus
0.000043,0.00004,0.001244,0.01409,0.035269,0.035227,12.789654,0.033218,0.003208,6.385484,0.03242,-0.505395,0.62317,1.128565,0.002822,0.053106,0.00282,19.035135,0.039762,-0.0007,-13.079709,0.000024,-0.001537,26.384327,0.901739,0.050789,0.522305,0.366557,0.743563,0.042063,0.08449,Oto-Mbus
0,0.00002,0.000809,0.011977,0.028436,0.028439,7.794577,0.029407,0.045579,7.25327,0.050879,-0.235799,0.218063,0.453862,0.000701,0.026482,0.000701,8.57022,0.02658,0.000174,-84.374979,0.000041,-0.024269,5.716788,0.079057,0.122963,0.258353,0.263174,0.394795,-0.064464,0.031874,Oto-Mbus
0.00005,0.000091,0.003887,0.024665,0.062347,0.0623,10.452083,0.05872,-0.033172,6.100292,0.0738,-0.622966,0.635527,1.258493,0.003811,0.061686,0.003805,15.075127,0.062465,-0.001037,-2660.129956,0.000001,0.014094,57.688504,1.028536,0.106518,1.600122,0.790927,2.609477,1.021527,0.110139,Araba
0.000065,0.000023,0.004149,0.025194,0.064416,0.064387,11.261054,0.057906,-0.034027,9.283633,0.073255,-0.946153,0.520648,1.466801,0.003921,0.062611,0.00392,23.652207,0.058403,-0.001077,-527.711321,0.000014,0.00854,208.499896,8.720058,0.109651,1.452954,1.19174,2.71674,-0.105434,0.111719,Araba
0.000006,0.000005,0.00088,0.011176,0.029669,0.029602,6.113783,0.027283,-0.039097,11.678411,0.028881,-0.200362,0.143552,0.343914,0.000967,0.03108,0.000966,7.088024,0.027223,0.000081,126.369214,0.000032,0.026484,7.820744,-0.358713,0.085087,0.244368,0.186134,0.374953,0.000493,0.034033,Oto-Mbus
0.000006,0.000002,0.000451,0.005848,0.021229,0.021222,11.433605,0.013407,-0.001384,14.960598,0.010733,-0.133527,0.103704,0.237231,0.000213,0.014577,0.000212,11.645512,0.010691,0.001195,34.665926,0.000036,-0.02089,8.812297,0.478971,0.059651,0.235631,0.152317,0.283081,-0.00239,0.021049,Tramvay
0,0,0.000067,0.001629,0.008205,0.008203,61.034771,0.003324,0.001213,13.892424,0.004088,-0.088514,0.093185,0.181699,0.000122,0.010742,0.000115,12.815186,0.003977,-0.000134,-82.119825,0,0.000422,37.871162,-0.185799,0.006352,0.118669,0.103866,0.19704,-0.000498,0.010793,Met-Mar
0,0.00001,0.000496,0.00602,0.022274,0.022246,11.314975,0.013984,0.035629,18.283126,0.011662,-0.154057,0.158502,0.312559,0.00026,0.016114,0.00026,15.527289,0.010972,0.001146,60.983947,0.000017,0.019779,9.04558,0.119716,0.06192,0.158255,0.120188,0.266162,0.003628,0.021791,Tramvay
0.000026,0.000093,0.001294,0.014041,0.03597,0.035953,11.044407,0.032227,0.008436,7.939317,0.031123,-0.571358,0.509103,1.080461,0.002785,0.052768,0.002784,16.195232,0.041546,-0.000142,-10.921365,0.000006,0.010118,41.190225,-1.149341,0.048652,0.506756,0.306257,0.686883,-0.754288,0.086395,Oto-Mbus
0.000007,0.000056,0.001164,0.013252,0.03412,0.034056,22.48484,0.031877,-0.009276,8.74428,0.031669,-0.606511,0.497701,1.104212,0.002644,0.051394,0.002641,20.988771,0.040761,-0.000797,-13.165445,0.000018,-0.004569,120.617233,-4.991408,0.049237,0.544089,0.288072,0.68776,-0.127051,0.08543,Oto-Mbus
0.000008,0.000002,0.000468,0.006051,0.021637,0.021635,10.34029,0.013721,0.542695,17.431956,0.01077,-0.201793,0.13055,0.332343,0.000264,0.01626,0.000264,18.738636,0.011236,0.0019,248.502755,0.000058,0.008989,11.053804,0.566005,0.058616,0.147754,0.110853,0.24154,-0.004036,0.021337,Tramvay
0.000003,0.000001,0.000459,0.005986,0.021418,0.0214,8.835652,0.01374,-0.025434,12.751553,0.010804,-0.318494,0.110961,0.429455,0.000264,0.016258,0.000264,47.368638,0.011035,0.00115,29.874942,0.000008,0.013237,10.872023,0.616847,0.06015,0.179077,0.163373,0.309996,0.000841,0.02189,Tramvay
0.00001,0.000019,0.001371,0.014067,0.037027,0.037008,27.338952,0.032813,-0.07795,8.568991,0.032189,-0.39831,0.744126,1.142436,0.003017,0.054914,0.003016,20.461348,0.044576,-0.000367,-12.895913,0.000003,0.009905,109.318481,-4.222707,0.050043,0.557511,0.320355,0.691565,-0.006034,0.084878,Oto-Mbus
0.000208,0.000396,0.114284,0.168458,0.338059,0.337394,3.773859,0.406797,-0.291382,3.254931,0.710951,-2.26996,2.29784,4.5678,0.335942,0.577583,0.333603,3.305688,0.81484,-0.21575,-221.305102,0.000388,-5.64063,4.233576,0.763491,1.469652,3.56862,1.61643,4.55618,0.061596,0.591878,Yurume
0.000161,0.000109,0.00377,0.024955,0.061402,0.061406,10.705541,0.058544,0.015428,6.753923,0.07336,-1.07242,0.355352,1.427772,0.004066,0.063753,0.004064,46.399044,0.05868,-0.002359,-98.384969,0.000066,-0.016127,16.503341,-0.189552,0.107241,0.873933,0.792171,1.674953,0.070386,0.094647,Araba
0.000003,0.000065,0.001312,0.014137,0.036226,0.036198,11.924588,0.032862,0.069704,7.093769,0.031815,-0.551119,0.470524,1.021643,0.002723,0.05218,0.002723,16.445085,0.042364,-0.000949,-9.942708,0.000051,0.010204,45.195124,-1.905386,0.050781,0.514649,0.324671,0.703645,0.003619,0.086497,Oto-Mbus
0.000086,0.000016,0.00264,0.018225,0.051379,0.051341,11.30353,0.044212,0.041877,10.734099,0.048206,-0.34473,0.475895,0.820625,0.003958,0.062891,0.003955,8.486487,0.057592,-0.00078,-96.430471,0.000042,-0.007191,13.611524,-0.073218,0.094542,0.914917,0.83722,1.601935,-0.038726,0.102419,Araba
0.000007,0.000036,0.001207,0.013358,0.034736,0.034698,12.439956,0.031744,0.007301,7.736775,0.032444,-0.606511,0.408408,1.014919,0.002593,0.05093,0.002594,18.053333,0.041752,-0.001364,-8.829433,0.000004,-0.000561,41.946305,-1.394392,0.047501,0.498166,0.31037,0.687203,-0.025665,0.088418,Oto-Mbus
0,0,0.000058,0.001835,0.007624,0.00762,46.028042,0.003829,0.001388,11.24253,0.004498,-0.088514,0.131954,0.220468,0.000134,0.011221,0.000126,16.688046,0.004852,-0.00016,-41.121039,0,0.000618,22.166083,1.195973,0.007535,0.095908,0.05174,0.144914,-0.000113,0.009955,Met-Mar
0.000003,0.000001,0.000492,0.006025,0.022182,0.022178,9.692811,0.01413,0.007518,15.476562,0.011058,-0.199246,0.109097,0.308343,0.000245,0.015661,0.000245,18.23832,0.011115,0.000845,164.385359,0.000007,-0.008903,10.114369,0.42491,0.059614,0.178568,0.129179,0.27575,0.72712,0.022305,Tramvay
0.000011,0.000003,0.00265,0.01776,0.051481,0.051484,15.242163,0.042103,0.004566,14.409214,0.048424,-0.378891,0.489607,0.868498,0.003493,0.059037,0.003485,7.733014,0.058208,-0.00173,-39.135197,0.000021,0.009918,17.030508,0.140462,0.096851,0.926519,0.847297,1.456869,0.266146,0.096282,Araba
0.000021,0.00001,0.000185,0.005743,0.013603,0.013538,13.294678,0.014183,0.009725,3.466356,0.025668,-0.067996,0.100787,0.168783,0.000119,0.010894,0.000119,7.465734,0.012405,0.000079,89.555463,0.000027,0.004442,9.532415,0.00668,0.041562,0.313739,0.222533,0.539328,0.009904,0.01342,Met-Mar
0,0,0.000082,0.003652,0.009074,0.009075,20.803619,0.008635,0.000652,5.596893,0.007534,-0.080176,0.09899,0.179166,0.000174,0.012779,0.000163,10.066462,0.010925,-0.000674,-12.875831,0,0.007612,14.389286,0.562233,0.015849,0.085734,0.074459,0.152133,0.026042,0.011311,Met-Mar
0.000007,0.000052,0.000845,0.011348,0.029065,0.028973,5.553642,0.027378,0.003677,12.206851,0.027991,-0.1812,0.12558,0.30678,0.000871,0.029442,0.000867,6.045077,0.026668,-0.000299,-41.140798,0.000027,-0.103668,7.814296,-0.011458,0.078421,0.194473,0.186261,0.377665,-0.030816,0.032481,Oto-Mbus
0,0.000004,0.000146,0.004379,0.012081,0.01191,16.964224,0.009654,0.010814,6.66812,0.012882,-0.118293,0.093125,0.211418,0.000092,0.00958,0.000092,17.398933,0.008921,0.000591,-57.117752,0,0.064037,13.354104,-0.21362,0.036105,0.151564,0.154502,0.293656,-0.008418,0.011398,Met-Mar
0.000019,0.000051,0.002698,0.017881,0.051945,0.051928,13.918956,0.042783,0.005948,8.126682,0.050031,-0.834064,0.421994,1.256058,0.003818,0.061758,0.003814,15.501282,0.05564,-0.000764,156.704969,0.000057,-0.201327,14.20665,0.475445,0.09694,1.018244,0.891487,1.562868,-0.026763,0.097465,Araba
